Room,DistToPlayer,LineOfSight,DistToWall,TimeInAction,SameRoom,DistToPatrol,AngleToPlayer,PlayerSpeed,Action
2,114.21,1,29.76,0.68,0,133.47,172.36,28.43,CHASE
2,113.02,1,29.79,0.71,0,132.94,172.47,28.64,CHASE
2,111.73,1,29.85,0.73,0,132.41,172.56,28.88,CHASE
2,110.41,1,29.96,0.76,0,131.81,172.73,29.06,CHASE
2,109.18,1,30.08,0.78,0,131.29,172.86,29.22,CHASE
2,107.95,1,30.23,0.81,0,130.78,172.99,29.35,CHASE
2,106.53,1,30.40,0.84,0,130.26,173.06,29.50,CHASE
2,105.02,1,30.67,0.86,0,129.60,173.28,29.60,CHASE
2,103.71,1,30.93,0.89,0,129.05,173.47,29.66,CHASE
2,102.49,1,31.18,0.91,0,128.57,173.61,29.70,CHASE
2,101.24,1,31.46,0.93,0,128.08,173.76,29.72,CHASE
2,100.00,1,31.76,0.96,0,127.60,173.93,29.72,CHASE
2,98.73,1,32.07,0.98,0,127.13,174.06,29.69,CHASE
2,97.43,1,32.44,1.01,0,126.62,174.25,29.65,CHASE
2,96.18,1,32.80,1.03,0,126.15,174.44,29.59,CHASE
2,94.95,1,33.10,1.05,0,125.69,174.61,29.52,CHASE
2,93.75,1,32.51,1.08,0,125.05,174.06,29.41,CHASE
2,92.39,1,32.30,1.10,0,124.53,174.30,29.29,CHASE
2,91.21,1,32.29,1.13,0,123.85,173.74,29.48,CHASE
2,89.89,1,31.59,1.15,0,123.38,173.95,29.66,CHASE
2,88.76,1,31.83,1.17,0,122.71,173.41,29.83,CHASE
2,87.59,1,31.52,1.20,0,122.09,172.86,30.02,CHASE
2,86.15,1,31.11,1.23,0,121.61,173.08,30.22,CHASE
2,84.30,1,31.19,1.25,0,120.28,172.43,30.39,CHASE
2,82.63,1,30.53,1.27,0,119.11,171.83,30.55,CHASE
2,80.87,1,30.49,1.30,0,118.28,171.91,30.73,CHASE
2,79.06,1,30.23,1.32,0,116.97,171.24,30.88,CHASE
2,77.32,1,29.92,1.35,0,116.13,171.35,31.05,CHASE
2,75.55,1,30.15,1.37,0,114.90,170.67,31.21,CHASE
2,73.85,1,29.44,1.39,0,114.05,170.83,31.35,CHASE
2,72.19,1,29.74,1.42,0,112.96,170.17,31.50,CHASE
2,70.44,1,29.90,1.44,0,111.77,169.45,31.65,CHASE
2,68.62,1,29.43,1.47,0,110.93,169.59,31.78,CHASE
2,66.88,1,29.88,1.49,0,109.69,168.84,31.88,CHASE
2,65.19,1,30.04,1.51,0,108.58,168.09,31.96,CHASE
2,63.35,1,29.72,1.54,0,107.74,168.26,32.01,CHASE
2,61.43,1,30.25,1.57,0,106.54,167.37,32.05,CHASE
2,59.39,1,30.60,1.59,0,105.06,166.37,32.06,CHASE
2,57.46,1,30.43,1.62,0,104.22,166.54,32.04,CHASE
2,55.62,1,31.11,1.64,0,102.91,165.58,31.99,CHASE
1,53.77,1,31.66,1.67,1,101.72,164.58,31.92,CHASE
1,51.66,1,31.57,1.70,1,100.63,164.54,31.82,CHASE
1,49.74,1,32.23,1.72,1,99.36,163.53,31.70,CHASE
1,47.79,1,32.95,1.75,1,98.03,162.45,31.55,CHASE
1,45.91,1,33.67,1.77,1,96.74,161.34,31.73,CHASE
1,44.05,1,34.18,1.80,1,95.49,160.17,31.92,CHASE
1,41.99,1,34.39,1.83,1,94.54,159.95,32.10,CHASE
1,40.01,1,35.24,1.85,1,93.17,158.55,32.28,CHASE
1,38.18,1,36.06,1.88,1,91.87,157.14,32.43,CHASE
1,36.50,1,36.80,1.90,1,90.73,155.75,32.58,CHASE
1,34.81,1,37.54,1.92,1,89.59,154.24,32.73,CHASE
1,33.09,1,38.31,1.95,1,88.42,152.56,32.88,CHASE
1,31.36,1,39.12,1.97,1,87.22,150.71,33.03,CHASE
1,29.68,1,39.89,2.00,1,86.05,148.75,33.17,CHASE
1,27.89,1,40.01,2.02,1,85.31,148.10,33.30,CHASE
1,26.29,1,40.77,2.04,1,84.21,145.85,33.43,CHASE
1,24.61,1,41.56,2.07,1,83.08,143.20,33.57,CHASE
1,24.61,1,41.56,0.00,1,83.08,143.20,0.00,DANCE
1,32.94,1,34.77,0.02,1,92.89,154.35,0.00,DANCE
2,41.82,1,29.40,0.05,0,102.81,161.45,0.00,DANCE
2,50.95,1,26.35,0.08,0,112.79,166.53,0.00,DANCE
2,60.19,1,26.44,0.10,0,122.79,170.48,0.00,DANCE
2,69.49,1,29.65,0.13,0,132.78,173.74,0.00,DANCE
2,78.81,1,35.12,0.16,0,142.75,176.55,0.00,DANCE
2,88.12,1,41.98,0.19,0,152.69,179.06,0.00,DANCE
2,97.40,1,49.63,0.21,0,162.57,-178.65,0.00,DANCE
2,106.65,1,43.55,0.24,0,172.39,-176.51,0.00,DANCE
2,115.86,1,34.11,0.27,0,182.13,-174.50,0.00,DANCE
2,125.01,1,25.36,0.29,0,191.79,-172.58,0.00,DANCE
2,134.10,1,18.35,0.32,0,201.35,-170.73,0.00,DANCE
2,143.12,1,15.66,0.34,0,210.82,-168.95,0.00,DANCE
2,152.06,0,19.20,0.37,0,220.18,-167.21,0.00,DANCE
2,160.93,0,26.59,0.39,0,229.42,-165.51,0.00,DANCE
2,169.70,0,27.99,0.42,0,238.54,-163.85,0.00,DANCE
2,178.38,0,20.00,0.44,0,247.53,-162.22,0.00,DANCE
2,186.96,0,14.27,0.47,0,256.39,-160.60,0.00,DANCE
3,195.44,0,8.14,0.49,0,265.11,-159.01,0.00,DANCE
3,203.80,0,3.86,0.52,0,273.68,-157.44,0.00,DANCE
3,212.05,0,12.90,0.55,0,282.10,-155.88,0.00,DANCE
3,220.18,0,22.81,0.57,0,290.36,-154.34,0.00,DANCE
3,228.19,0,30.46,0.60,0,298.46,-152.81,0.00,DANCE
3,236.06,0,39.00,0.62,0,306.40,-151.29,0.00,DANCE
3,243.80,0,39.48,0.65,0,314.16,-149.77,0.00,DANCE
3,251.40,0,35.51,0.68,0,321.75,-148.27,0.00,DANCE
3,258.86,0,33.54,0.71,0,329.15,-146.77,0.00,DANCE
3,266.17,0,30.61,0.74,0,336.37,-145.28,0.00,DANCE
3,273.33,0,29.53,0.77,0,343.39,-143.80,0.00,DANCE
3,280.33,0,27.57,0.79,0,350.23,-142.32,0.00,DANCE
3,287.17,0,27.43,0.82,0,356.86,-140.85,0.00,DANCE
3,293.85,0,26.41,0.85,0,363.29,-139.38,0.00,DANCE
3,300.36,0,27.22,0.88,0,369.52,-137.92,0.00,DANCE
3,306.69,0,27.15,0.90,0,375.53,-136.46,0.00,DANCE
3,312.85,0,28.85,0.93,0,381.33,-135.00,0.00,DANCE
3,318.83,0,29.81,0.96,0,386.91,-133.54,0.00,DANCE
3,324.63,0,32.30,0.99,0,392.27,-132.09,0.00,DANCE
3,330.24,0,24.61,1.01,0,397.41,-130.64,0.00,DANCE
3,335.66,0,14.64,1.04,0,402.32,-129.20,0.00,DANCE
3,340.89,0,4.99,1.07,0,407.00,-127.75,0.00,DANCE
3,345.92,0,6.14,1.09,0,411.45,-126.31,0.00,DANCE
3,350.75,0,15.89,1.11,0,415.67,-124.87,0.00,DANCE
3,355.38,0,23.04,1.14,0,419.64,-123.43,0.00,DANCE
3,359.81,0,30.70,1.16,0,423.38,-122.00,0.00,DANCE
3,364.03,0,39.20,1.19,0,426.87,-120.56,0.00,DANCE
3,368.04,0,48.09,1.21,0,430.12,-119.13,0.00,DANCE
3,371.84,0,1000.00,1.25,0,433.12,-117.70,0.00,DANCE
3,375.43,0,1000.00,1.27,0,435.88,-116.26,0.00,DANCE
3,378.80,0,1000.00,1.30,0,438.39,-114.83,0.00,DANCE
3,381.95,0,1000.00,1.32,0,440.64,-113.40,0.00,DANCE
3,384.88,0,1000.00,1.35,0,442.64,-111.98,0.00,DANCE
3,387.59,0,1000.00,1.37,0,444.39,-110.55,0.00,DANCE
3,390.08,0,1000.00,1.40,0,445.89,-109.12,0.00,DANCE
3,392.34,0,1000.00,1.42,0,447.13,-107.69,0.00,DANCE
3,394.38,0,1000.00,1.45,0,448.11,-106.27,0.00,DANCE
3,396.19,0,1000.00,1.48,0,448.83,-104.84,0.00,DANCE
3,397.78,0,1000.00,1.50,0,449.30,-103.42,0.00,DANCE
3,399.13,0,1000.00,1.53,0,449.52,-101.99,0.00,DANCE
3,400.26,0,1000.00,1.56,0,449.47,-100.57,0.00,DANCE
3,401.15,0,1000.00,1.58,0,449.17,-99.14,0.00,DANCE
3,401.81,0,1000.00,1.61,0,448.61,-97.72,0.00,DANCE
3,402.25,0,1000.00,1.63,0,447.79,-96.30,0.00,DANCE
3,402.45,0,1000.00,1.66,0,446.71,-94.87,0.00,DANCE
3,402.42,0,1000.00,1.68,0,445.38,-93.45,0.00,DANCE
3,402.16,0,1000.00,1.71,0,443.80,-92.02,0.00,DANCE
3,401.66,0,1000.00,1.74,0,441.96,-90.60,0.00,DANCE
3,400.94,0,1000.00,1.76,0,439.87,-89.18,0.00,DANCE
3,399.99,0,1000.00,1.79,0,437.52,-87.75,0.00,DANCE
3,398.80,0,1000.00,1.82,0,434.93,-86.33,0.00,DANCE
3,397.39,0,1000.00,1.84,0,432.08,-84.90,0.00,DANCE
3,395.74,0,1000.00,1.87,0,428.99,-83.48,0.00,DANCE
3,393.87,0,1000.00,1.90,0,425.66,-82.05,0.00,DANCE
3,391.78,0,1000.00,1.93,0,422.08,-80.63,0.00,DANCE
3,389.46,0,1000.00,1.95,0,418.25,-79.20,0.00,DANCE
3,386.91,0,1000.00,1.98,0,414.19,-77.77,0.00,DANCE
3,384.14,0,1000.00,2.00,0,409.90,-76.34,0.00,DANCE
3,381.15,0,1000.00,2.03,0,405.36,-74.91,0.00,DANCE
3,377.94,0,1000.00,2.06,0,400.60,-73.48,0.00,DANCE
3,374.52,0,1000.00,2.09,0,395.61,-72.05,0.00,DANCE
3,370.87,0,1000.00,2.11,0,390.39,-70.62,0.00,DANCE
3,367.02,0,1000.00,2.14,0,384.95,-69.19,0.00,DANCE
3,362.95,0,1000.00,2.17,0,379.29,-67.75,0.00,DANCE
3,358.68,0,1000.00,2.19,0,373.41,-66.32,0.00,DANCE
3,354.20,0,46.22,2.22,0,367.32,-64.88,0.00,DANCE
3,349.51,0,38.56,2.24,0,361.02,-63.44,0.00,DANCE
3,344.63,0,31.80,2.27,0,354.52,-62.00,0.00,DANCE
3,339.55,0,26.67,2.30,0,347.82,-60.56,0.00,DANCE
3,334.27,0,24.25,2.32,0,340.91,-59.12,0.00,DANCE
3,328.80,0,25.33,2.35,0,333.82,-57.67,0.00,DANCE
3,323.14,0,29.53,2.38,0,326.53,-56.22,0.00,DANCE
3,317.29,0,32.65,2.40,0,319.07,-54.77,0.00,DANCE
3,311.27,0,35.57,2.43,0,311.42,-53.31,0.00,DANCE
3,305.06,0,38.08,2.45,0,303.59,-51.85,0.00,DANCE
3,298.68,0,39.92,2.48,0,295.60,-50.39,0.00,DANCE
3,292.13,0,41.60,2.50,0,287.44,-48.93,0.00,DANCE
3,285.41,0,42.45,2.53,0,279.12,-47.46,0.00,DANCE
3,278.53,0,43.20,2.56,0,270.64,-45.98,0.00,DANCE
3,271.48,0,43.09,2.59,0,262.02,-44.50,0.00,DANCE
3,264.29,0,42.89,2.61,0,253.25,-43.02,0.00,DANCE
3,256.94,0,41.82,2.64,0,244.34,-41.53,0.00,DANCE
3,249.44,0,40.70,2.66,0,235.31,-40.03,0.00,DANCE
3,241.80,0,38.63,2.69,0,226.14,-38.52,0.00,DANCE
3,234.03,0,36.70,2.71,0,216.86,-37.01,0.00,DANCE
3,226.12,0,33.54,2.74,0,207.46,-35.49,0.00,DANCE
3,218.08,0,31.04,2.77,0,197.96,-33.95,0.00,DANCE
3,209.92,0,26.57,2.79,0,188.36,-32.40,0.00,DANCE
3,201.64,0,24.09,2.81,0,178.67,-30.84,0.00,DANCE
3,193.24,0,17.84,2.84,0,168.90,-29.27,0.00,DANCE
3,184.74,0,15.54,2.87,0,159.06,-27.67,0.00,DANCE
3,176.13,0,8.03,2.89,0,149.16,-26.05,0.00,DANCE
3,167.43,0,5.56,2.91,0,139.21,-24.41,0.00,DANCE
1,158.63,0,13.89,2.94,1,129.22,-22.74,0.00,DANCE
1,149.75,1,22.62,2.97,1,119.22,-21.03,0.00,DANCE
1,140.78,1,28.07,2.99,1,109.23,-19.28,0.00,DANCE
1,131.74,1,35.27,3.02,1,99.27,-17.48,0.00,DANCE
1,122.64,1,42.11,3.04,1,89.38,-15.62,0.00,DANCE
1,113.47,1,47.65,3.07,1,79.62,-13.68,0.00,DANCE
1,104.25,1,1000.00,3.09,1,70.07,-11.64,0.00,DANCE
1,94.99,1,1000.00,3.12,1,60.84,-9.47,0.00,DANCE
1,85.70,1,1000.00,3.14,1,52.15,-7.12,0.00,DANCE
1,76.38,1,1000.00,3.17,1,44.33,-4.54,0.00,DANCE
1,67.07,1,1000.00,3.19,1,37.95,-1.63,0.00,DANCE
1,57.78,1,1000.00,3.22,1,33.86,1.78,0.00,DANCE
1,48.56,1,1000.00,3.25,1,32.91,5.96,0.00,DANCE
1,39.48,1,1000.00,3.27,1,35.38,11.45,0.00,DANCE
1,39.48,1,1000.00,3.30,1,35.38,11.45,0.00,DANCE
2,322.46,0,14.14,0.00,0,200.00,-172.88,7338.47,PATROL
2,321.17,0,15.43,0.03,0,198.84,-172.97,2.09,PATROL
2,319.83,0,16.67,0.05,0,197.62,-173.03,3.01,PATROL
2,318.58,0,17.81,0.07,0,196.51,-173.10,3.88,PATROL
2,317.34,0,18.93,0.10,0,195.43,-173.16,4.73,PATROL
2,316.07,0,20.06,0.12,0,194.35,-173.22,5.62,PATROL
2,314.71,0,21.28,0.15,0,193.19,-173.29,6.42,PATROL
2,313.42,0,22.41,0.17,0,192.12,-173.35,7.19,PATROL
2,312.12,0,23.52,0.19,0,191.06,-173.42,8.00,PATROL
2,310.75,0,24.72,0.22,0,189.94,-173.49,8.72,PATROL
2,309.41,0,25.81,0.24,0,188.91,-173.55,9.59,PATROL
2,307.83,0,27.16,0.27,0,187.64,-173.63,10.33,PATROL
2,306.30,0,28.36,0.30,0,186.53,-173.71,11.29,PATROL
2,304.42,0,29.95,0.33,0,185.04,-173.81,12.06,PATROL
2,302.85,0,31.26,0.35,0,183.83,-173.89,12.72,PATROL
2,301.38,0,32.42,0.38,0,182.76,-173.96,13.41,PATROL
2,299.78,0,33.68,0.40,0,181.59,-174.05,14.12,PATROL
2,298.15,0,34.98,0.43,0,180.38,-174.13,14.77,PATROL
2,296.41,0,36.23,0.46,0,179.24,-174.22,15.64,PATROL
2,294.32,0,37.78,0.49,0,177.54,-174.24,16.21,PATROL
2,292.78,0,38.85,0.51,0,176.38,-174.25,16.75,PATROL
2,291.25,0,39.91,0.53,0,175.25,-174.27,17.28,PATROL
2,289.69,0,40.95,0.56,0,174.13,-174.29,17.84,PATROL
2,288.03,0,42.09,0.58,0,172.92,-174.31,18.37,PATROL
2,286.41,0,43.20,0.60,0,171.74,-174.33,18.88,PATROL
2,284.79,0,44.30,0.63,0,170.57,-174.35,19.36,PATROL
2,283.18,0,45.38,0.65,0,169.44,-174.37,19.86,PATROL
2,281.47,0,46.50,0.68,0,168.26,-174.39,20.39,PATROL
2,279.59,0,47.74,0.70,0,166.96,-174.42,20.92,PATROL
2,277.72,0,49.03,0.73,0,165.61,-174.44,21.38,PATROL
2,276.04,0,50.18,0.75,0,164.42,-174.47,21.80,PATROL
2,274.37,0,51.23,0.78,0,163.32,-174.49,22.27,PATROL
2,272.58,0,52.47,0.80,0,162.05,-174.52,22.67,PATROL
2,270.82,0,53.55,0.83,0,160.92,-174.55,23.14,PATROL
2,268.92,0,49.22,0.85,0,159.58,-174.57,23.54,PATROL
2,267.16,0,48.05,0.88,0,158.42,-174.60,23.96,PATROL
2,265.33,0,46.79,0.90,0,157.17,-174.63,24.33,PATROL
2,263.57,0,45.63,0.92,0,156.01,-174.66,24.72,PATROL
2,261.73,0,44.41,0.95,0,154.79,-174.69,25.09,PATROL
2,259.90,0,43.18,0.97,0,153.58,-174.72,25.45,PATROL
2,258.08,0,41.99,1.00,0,152.39,-174.75,25.81,PATROL
2,256.25,0,40.77,1.02,0,151.18,-174.79,26.15,PATROL
2,254.41,0,39.59,1.05,0,150.01,-174.82,26.50,PATROL
2,252.58,0,38.35,1.07,0,148.78,-174.85,26.80,PATROL
2,250.81,0,37.25,1.09,0,147.68,-174.89,27.13,PATROL
2,248.92,0,36.01,1.12,0,146.44,-174.92,27.43,PATROL
2,247.04,0,34.84,1.14,0,145.28,-174.96,27.76,PATROL
2,245.14,0,33.56,1.16,0,144.00,-174.99,28.03,PATROL
2,243.36,0,32.47,1.19,0,142.92,-175.03,28.32,PATROL
2,241.45,0,31.25,1.21,0,141.70,-175.07,28.61,PATROL
2,239.55,0,30.05,1.24,0,140.50,-175.11,28.88,PATROL
2,238.85,0,30.01,1.26,0,140.46,-175.03,29.18,PATROL
2,238.19,0,29.99,1.29,0,140.42,-174.94,29.44,PATROL
2,237.52,0,29.97,1.31,0,140.38,-174.86,29.71,PATROL
2,236.76,0,29.97,1.34,0,140.35,-174.79,29.99,PATROL
2,236.00,0,29.97,1.37,0,140.32,-174.70,30.27,PATROL
2,235.27,0,29.98,1.40,0,140.28,-174.60,30.53,PATROL
2,234.53,0,30.01,1.42,0,140.25,-174.52,30.78,PATROL
2,233.65,0,30.04,1.45,0,140.23,-174.44,31.07,PATROL
2,232.91,0,30.09,1.48,0,140.20,-174.33,31.30,PATROL
2,232.17,0,30.15,1.51,0,140.18,-174.24,31.53,PATROL
2,230.07,0,28.85,1.53,0,138.90,-174.29,31.75,PATROL
2,229.35,0,28.91,1.56,0,138.88,-174.20,31.96,PATROL
2,228.65,0,28.98,1.58,0,138.86,-174.12,32.15,PATROL
2,227.98,0,29.05,1.60,0,138.85,-174.04,32.33,PATROL
2,227.27,0,29.13,1.63,0,138.84,-173.97,32.51,PATROL
2,226.59,0,29.22,1.65,0,138.83,-173.89,32.69,PATROL
2,225.90,0,29.31,1.67,0,138.82,-173.82,32.86,PATROL
2,225.20,0,29.41,1.70,0,138.81,-173.75,33.02,PATROL
2,224.44,0,29.52,1.72,0,138.81,-173.68,33.20,PATROL
2,223.64,0,29.64,1.75,0,138.80,-173.60,33.38,PATROL
2,222.82,0,29.77,1.78,0,138.80,-173.52,33.56,PATROL
2,222.10,0,29.92,1.80,0,138.80,-173.43,33.71,PATROL
2,221.31,0,30.06,1.83,0,138.80,-173.35,33.87,PATROL
2,220.58,0,30.21,1.85,0,138.81,-173.27,34.02,PATROL
2,219.86,0,30.36,1.87,0,138.82,-173.20,34.16,PATROL
2,219.03,0,30.51,1.90,0,138.82,-173.13,34.32,PATROL
2,217.57,0,30.06,1.93,0,138.17,-173.02,34.46,PATROL
2,216.17,0,29.65,1.95,0,137.54,-172.92,34.60,PATROL
2,214.76,0,29.27,1.98,0,136.94,-172.82,34.74,PATROL
2,213.39,0,28.88,2.00,0,136.32,-172.72,34.86,PATROL
2,212.06,0,28.55,2.02,0,135.75,-172.62,34.98,PATROL
2,210.69,0,28.22,2.05,0,135.17,-172.53,35.10,PATROL
2,209.29,0,27.90,2.07,0,134.58,-172.43,35.23,PATROL
2,207.92,0,27.58,2.10,0,133.98,-172.32,35.34,PATROL
2,206.58,0,27.30,2.12,0,133.41,-172.23,35.45,PATROL
2,205.19,0,27.04,2.14,0,132.85,-172.13,35.56,PATROL
2,203.85,0,26.78,2.17,0,132.24,-172.02,35.66,PATROL
2,202.43,0,26.56,2.19,0,131.71,-171.94,35.78,PATROL
2,201.05,0,26.32,2.22,0,131.09,-171.82,35.87,PATROL
2,199.57,0,26.13,2.24,0,130.54,-171.73,35.99,PATROL
2,198.13,0,25.92,2.27,0,129.89,-171.60,36.08,PATROL
2,196.75,0,25.76,2.29,0,129.33,-171.50,36.18,PATROL
2,195.35,0,25.61,2.32,0,128.76,-171.40,36.27,PATROL
2,193.89,0,25.49,2.34,0,128.20,-171.30,36.37,PATROL
2,192.45,0,25.37,2.37,0,127.58,-171.18,36.46,PATROL
2,191.10,0,25.29,2.39,0,127.03,-171.07,36.54,PATROL
2,189.60,0,25.22,2.42,0,126.49,-170.97,36.64,PATROL
2,188.03,0,25.17,2.44,0,125.85,-170.84,36.73,PATROL
2,186.21,0,25.14,2.48,0,125.24,-170.74,36.84,PATROL
2,184.59,0,25.14,2.50,0,124.45,-170.56,36.92,PATROL
2,183.03,0,25.16,2.53,0,123.90,-170.46,37.00,PATROL
2,181.41,0,25.21,2.56,0,123.25,-170.32,37.09,PATROL
2,179.95,0,25.28,2.58,0,122.63,-170.18,37.16,PATROL
2,178.58,0,25.36,2.61,0,122.09,-170.07,37.22,PATROL
2,177.24,0,25.46,2.63,0,121.57,-169.96,37.29,PATROL
2,175.82,0,25.57,2.66,0,121.05,-169.85,37.36,PATROL
2,174.42,0,25.71,2.68,0,120.49,-169.72,37.42,PATROL
2,172.48,0,25.65,2.70,0,119.43,-169.58,37.48,PATROL
2,170.48,0,25.65,2.73,0,118.31,-169.43,37.54,PATROL
2,168.36,0,25.70,2.76,0,117.19,-169.28,37.61,PATROL
2,166.24,0,25.82,2.78,0,115.94,-169.09,37.67,PATROL
2,164.27,0,25.99,2.80,0,114.84,-168.93,37.73,PATROL
2,162.28,0,26.21,2.83,0,113.75,-168.77,37.78,PATROL
2,160.27,0,26.49,2.85,0,112.64,-168.60,37.84,PATROL
2,158.23,0,26.81,2.88,0,111.53,-168.43,37.89,PATROL
2,156.12,0,27.20,2.91,0,110.37,-168.25,37.95,PATROL
2,153.95,0,27.65,2.93,0,109.21,-168.06,38.00,PATROL
2,151.71,0,28.18,2.96,0,107.98,-167.86,38.06,PATROL
2,149.41,1,28.76,0.00,0,106.74,-167.65,38.11,CHASE
2,147.16,1,29.41,0.03,0,105.46,-167.43,38.16,CHASE
2,145.12,1,30.06,0.05,0,104.28,-167.21,38.21,CHASE
2,143.04,1,30.67,0.08,0,103.23,-167.03,38.26,CHASE
2,140.81,1,31.42,0.10,0,102.01,-166.80,38.30,CHASE
1,138.52,1,31.87,0.13,1,100.80,-166.57,38.35,CHASE
1,136.13,1,32.08,0.16,1,99.40,-166.75,38.39,CHASE
1,134.07,1,32.81,0.18,1,98.21,-166.56,38.43,CHASE
1,132.11,1,33.48,0.21,1,97.15,-166.39,38.47,CHASE
1,130.15,1,33.89,0.23,1,96.05,-166.21,38.50,CHASE
1,128.09,1,34.25,0.25,1,94.94,-166.36,38.54,CHASE
1,126.06,1,35.06,0.28,1,93.80,-166.17,38.41,CHASE
1,123.97,1,35.70,0.30,1,92.71,-165.97,38.14,CHASE
1,121.82,1,36.02,0.33,1,91.43,-166.11,37.77,CHASE
1,119.95,1,36.83,0.35,1,90.38,-165.90,37.48,CHASE
1,118.11,1,37.64,0.37,1,89.35,-165.67,36.98,CHASE
1,116.31,1,38.36,0.39,1,88.32,-165.43,36.63,CHASE
1,114.46,1,38.69,0.41,1,87.29,-165.52,36.43,CHASE
1,112.57,1,39.56,0.44,1,86.25,-165.25,36.33,CHASE
1,110.59,1,40.48,0.46,1,85.17,-164.95,36.09,CHASE
1,108.64,1,41.23,0.49,1,83.99,-164.61,35.85,CHASE
1,106.62,1,41.80,0.51,1,82.92,-164.65,35.44,CHASE
1,104.56,1,42.91,0.54,1,81.67,-164.26,35.07,CHASE
1,102.43,1,43.52,0.56,1,80.47,-164.14,34.46,CHASE
1,100.31,1,44.25,0.59,1,79.10,-164.03,33.90,CHASE
1,98.35,1,44.88,0.61,1,77.95,-163.90,33.34,CHASE
1,96.36,1,45.60,0.64,1,76.69,-163.76,32.58,CHASE
1,94.40,1,46.28,0.66,1,75.52,-163.58,31.80,CHASE
1,92.37,1,47.08,0.69,1,74.19,-163.41,30.65,CHASE
1,90.52,1,47.82,0.71,1,72.97,-163.23,29.45,CHASE
1,88.76,1,48.56,0.73,1,71.80,-163.06,28.22,CHASE
1,86.92,1,49.28,0.76,1,70.66,-162.82,26.41,CHASE
1,84.92,1,50.25,0.79,1,69.17,-162.63,25.34,CHASE
1,83.27,1,51.02,0.81,1,68.02,-162.43,24.02,CHASE
1,81.61,1,51.82,0.83,1,66.83,-162.22,22.92,CHASE
1,79.86,1,52.65,0.86,1,65.62,-161.94,21.70,CHASE
1,77.96,1,53.70,0.89,1,64.10,-161.72,21.29,CHASE
1,76.37,1,54.50,0.92,1,62.97,-161.41,21.01,CHASE
1,74.55,1,1000.00,0.94,1,61.52,-161.14,21.04,CHASE
1,72.97,1,1000.00,0.97,1,60.31,-160.83,21.21,CHASE
1,71.41,1,1000.00,0.99,1,59.08,-160.54,21.28,CHASE
1,69.87,1,1000.00,1.02,1,57.93,-160.13,21.48,CHASE
1,68.10,1,1000.00,1.04,1,56.47,-159.77,21.37,CHASE
1,66.58,1,1000.00,1.07,1,55.26,-159.38,21.32,CHASE
1,65.05,1,1000.00,1.09,1,54.00,-159.01,21.48,CHASE
1,63.67,1,1000.00,1.11,1,52.87,-158.60,21.71,CHASE
1,62.25,1,1000.00,1.14,1,51.70,-158.19,21.99,CHASE
1,60.86,1,1000.00,1.16,1,50.56,-157.73,22.29,CHASE
1,59.45,1,1000.00,1.18,1,49.37,-157.27,22.55,CHASE
1,58.09,1,1000.00,1.21,1,48.24,-156.77,22.76,CHASE
1,56.71,1,1000.00,1.23,1,47.07,-156.26,23.05,CHASE
1,55.37,1,1000.00,1.26,1,45.93,-155.71,23.42,CHASE
1,54.01,1,1000.00,1.28,1,44.77,-155.14,23.80,CHASE
1,52.65,1,1000.00,1.30,1,43.63,-154.51,24.13,CHASE
1,51.26,1,1000.00,1.33,1,42.44,-153.81,24.31,CHASE
1,49.82,1,1000.00,1.35,1,41.17,-153.17,24.25,CHASE
1,48.55,1,1000.00,1.38,1,40.05,-152.53,24.32,CHASE
1,47.35,1,1000.00,1.40,1,38.98,-151.77,24.21,CHASE
1,46.02,1,1000.00,1.43,1,37.77,-151.06,24.21,CHASE
1,44.82,1,1000.00,1.45,1,36.67,-150.26,24.34,CHASE
1,43.55,1,1000.00,1.48,1,35.51,-149.52,24.50,CHASE
1,42.45,1,1000.00,1.50,1,34.47,-148.60,24.39,CHASE
1,41.13,1,1000.00,1.53,1,33.22,-147.74,23.92,CHASE
1,39.93,1,1000.00,1.55,1,32.09,-146.96,23.37,CHASE
1,38.87,1,1000.00,1.58,1,31.08,-146.24,22.67,CHASE
1,37.91,1,1000.00,1.60,1,30.15,-145.47,22.13,CHASE
1,36.87,1,1000.00,1.62,1,29.17,-144.75,21.96,CHASE
1,35.95,1,1000.00,1.65,1,28.28,-144.00,21.57,CHASE
1,34.98,1,1000.00,1.67,1,27.37,-143.30,21.09,CHASE
1,34.10,1,1000.00,1.69,1,26.53,-142.59,20.80,CHASE
1,33.22,1,1000.00,1.72,1,25.69,-141.81,20.82,CHASE
1,32.24,1,1000.00,1.74,1,24.82,-141.06,20.95,CHASE
1,31.31,1,1000.00,1.76,1,24.02,-140.37,20.98,CHASE
1,30.47,1,1000.00,1.79,1,23.32,-139.68,21.21,CHASE
1,29.68,1,1000.00,1.81,1,22.69,-139.00,21.32,CHASE
1,28.91,1,1000.00,1.83,1,22.10,-138.30,21.23,CHASE
1,28.12,1,1000.00,1.86,1,21.54,-137.62,21.18,CHASE
1,27.30,1,1000.00,1.88,1,21.04,-136.97,21.33,CHASE
1,26.56,1,1000.00,1.90,1,20.63,-136.31,21.58,CHASE
1,25.81,1,1000.00,1.93,1,20.27,-135.64,21.96,CHASE
1,25.06,1,1000.00,1.95,1,19.99,-134.98,22.24,CHASE
1,24.34,1,1000.00,1.98,1,19.80,-134.31,22.50,CHASE
1,24.34,1,1000.00,0.00,1,19.80,-134.31,0.00,DANCE
